-6.000878381056324873e-01,-5.309592694276769054e-01,3.422534904287127255e-01,-5.054199976639813796e-01,6.401760864922415584e-01,-3.982562505712909928e-01,6.325225722373210013e-01,2.114032843256294925e+00,1.090354846390355181e+00,-2.082801700814168600e-01,-1.003974292692425108e+00,-1.207103978194881133e+00,2.256948457170826039e+00,-2.257647468724775397e+00,-1.124805579117956339e-01,-2.330491844925936640e+00,6.660466984857819905e-02,2.308961510609565393e-01,1.967005369767229617e+00,2.338507563994859151e+00,-8.175555831146732455e-01,-2.376659985894880311e-01,-4.249257650143762888e-01,2.453872069225747632e-01,-1.316574421766127101e-01,-1.742288354682682006e-01,-6.632113732877584766e-01,-2.813804784289166694e-01,1.918246118450250615e+00,-1.116649346772603968e+00,2.425101442095158877e-01,2.389934000032650219e-01,-1.086631071120138792e-01,-1.705533145608062462e-01,-1.296555573061770827e+00,-1.061959991088027522e+00,2.495727928618809710e-01,7.474772234907400836e-01,-2.002201136885485067e+00,1.246503760428187668e+00,-2.316733573583305561e-01,-2.238179561305035925e+00,-9.225086727497021633e-01,2.570865951664289550e-01,-1.239895173898508229e+00,-3.843695553576160773e-01,1.544591646974322052e-01,1.346242062053506716e+00,2.336162884975955034e+00,-2.460869784083734302e-01,3.383902527478121480e-01,4.491983385975648058e-01,4.014664674843284597e-01,1.699177788541131218e+00,-2.966057766528361062e-01,-1.094063444042873812e+00,-5.373694502991929189e-01,1.391802979858833167e+00,-5.015584573568689919e-01,-4.358688706769527910e-01,1.160773668986819995e+00,3.350379358538589925e-01,-8.000352614683067243e-01,9.220495222167999216e-01,-1.180964942974456866e+00,2.048906952655412894e+00,2.145838385034789797e-01,3.953092870325253805e-01,4.595196554247763521e-01,7.996068547721770781e-01,9.267666197451416288e-01,1.488296955739840666e+00,-4.669235583702001646e-01,1.728760697751543063e+00,3.226314930140234544e-02,-5.154882276645118555e-01,-5.666628090619065666e-02,-2.837620958134618121e+00,2.489667926131364228e-01,-4.717785569895041053e-01,9.089843822000173712e-02,-7.039970561710203745e-01,1.218920529310140860e-01,3.927539340415281965e-01,-1.564565920993521875e+00,-7.958920621620245717e-01,-8.951241559809683945e-01,9.007780672924767806e-01,-4.700095198460556983e-02,-6.493923905735384805e-01,3.140691398622880715e-01,5.834720817027815309e-01,-1.807989001553394814e+00,1.131756005295723622e+00,1.203503844244675908e-01,1.547761461299576868e-01,-1.572690904587935368e+00,7.394118073579505346e-01,-1.199273849919603174e+00,-4.062353240876253602e-01
-5.253990190513098124e-01,-1.297252044685373917e+00,2.242870658305175235e-02,1.071556040929239284e+00,-1.011757387766705429e+00,-1.615709411823767150e+00,-1.617488420701988172e+00,-8.326472362095769242e-01,-5.292240949223556701e-01,-4.117740410656011152e-01,8.016621261600246351e-01,-7.587787672294302732e-01,2.680741074259149759e+00,6.932761209874440667e-01,2.330342127160269783e+00,-2.878349906722110330e+00,-1.312273677745628753e+00,-1.994089853966367398e+00,-1.315235577969505965e+00,1.774478495211436524e+00,-5.289446239706377950e-01,1.099238692159735464e+00,-6.757888768593159901e-01,-9.307079992010253155e-01,-8.463123026055743292e-01,-6.570525390587408365e-01,8.228394870150367302e-01,-2.485641512727909397e-01,5.789071181586114001e-01,-1.673062140272457254e+00,-4.582689423524388683e-01,1.727890787755831659e-01,-1.080536036876449391e+00,-3.515357896834336859e-01,-1.856828157161931614e+00,1.747472489593046019e-01,-6.936263866880980622e-01,1.559884575679565843e+00,-4.924929363638010371e-01,-4.858766998261535019e-01,-4.301353117231657142e-02,5.345345507075452973e-01,1.769095215471866434e-01,8.904754397085856699e-01,1.110844436813030356e+00,-5.416207387339680990e-01,-1.285320439969144524e-01,-1.672645284769557761e-01,3.684918519763015765e-01,1.724489814656548770e-01,-9.177932050529469254e-01,1.063841464672764081e+00,1.025643807695229004e-01,-1.048908101613087229e+00,-1.661193322545611251e+00,3.670430831482031642e-01,8.102848266967218605e-01,1.080246018280761833e+00,-8.456708381708689659e-01,-5.194480860263173128e-01,-1.070918998436476144e-01,1.958237709745799804e-01,1.375382527931988674e+00,-6.285417237854419303e-01,8.788785468108638588e-01,-7.593304987285988128e-01,-1.030599251592844601e+00,7.477052655270058912e-01,-9.352535169077014210e-02,5.119416857029235324e-01,-7.798094342816052071e-01,1.087349727053115445e-01,1.339091273379821312e-01,-5.325996594579108789e-01,1.702734979844966912e+00,1.282706715815649767e+00,-5.833199036102870716e-01,2.063683169139908902e+00,1.908452044676074211e+00,-1.944576470623302855e+00,-2.118505700063591402e+00,1.885262188636392389e-01,-7.985596226829678734e-01,9.852412960069512060e-02,-9.129237390471526270e-01,3.420110727344366497e-01,3.588883248107921364e-01,2.042852452177041034e+00,-1.410183413319115342e+00,-4.194153277798323004e-02,-1.335173575528720402e+00,7.795247738931587733e-01,-2.179105883305730629e+00,-8.074268495343664975e-01,-7.633630803395861086e-01,3.359697115483252228e-01,-5.797631954288369194e-01,-4.096227211384553812e-02,2.404387275966216042e-01,-6.616130276913406716e-01
1.453294072444601959e+00,1.520408968206346523e-01,-5.862881024424251297e-01,2.188421742005525417e+00,9.609158823883107159e-01,2.075554431056571225e+00,-2.402845484520862995e-01,-1.853403129097514590e+00,-7.187192915159681394e-01,5.964965163833758632e-01,-3.545890746339000477e-01,2.214934432265135422e-01,2.560537818028821189e+00,-7.836733269689283299e-01,1.346690923494725245e-01,-1.587598609807209682e+00,1.526407179473969311e+00,-1.108086176717051119e+00,3.584689177247438741e-01,-6.144586103448690384e-01,-6.392422160708826073e-01,-9.854160246837105896e-01,-1.638430307376482986e+00,9.180562995397740789e-01,4.565895940175721535e-01,-1.169510738654453208e+00,1.498102519736806137e-01,2.959289151220939607e-01,-2.217859479971308723e+00,1.496145039843698454e-01,-1.047477343073338174e+00,-3.918031697004510372e-01,-7.409215662338088926e-01,9.776431295334475635e-01,5.614709999003613117e-01,4.311615948792980602e-01,7.165843768502773159e-01,-9.252159555974850402e-01,-7.721936773884761074e-01,-1.578509446056721499e+00,8.047447252891616332e-01,6.188612439789438202e-01,-1.550948691614859154e+00,-6.177000434381874072e-02,1.586929226576426766e+00,8.070186329546036319e-01,-3.204157040991814642e-01,-1.726181097229135264e-01,-1.192516462276695499e+00,1.895407724082605883e-01,1.588375055190587082e+00,2.585132833465639823e-01,9.068735368379607920e-01,1.184929447878952269e+00,-7.152060324577174111e-01,3.286386159678769681e-01,-6.702584775431186248e-01,-2.858576092005187808e-01,-8.128674642250373339e-02,2.323560378157084827e+00,1.674497850754719686e+00,2.261290674074574625e+00,1.049718478855541592e+00,1.582418315519106722e+00,1.392291930505293429e+00,-2.765389011908439554e-01,1.846576362397650550e-01,3.527898829964492416e-02,2.254635430866116785e-01,-4.312372365332223789e-01,-5.534060745179718577e-01,-1.960232431708613110e-01,-2.220810475510421433e+00,-2.633208691186849637e-01,1.773661864367512553e-01,-3.653003735992772782e-02,6.836480825571205067e-01,2.193803142517449345e+00,-8.205735090108010610e-01,2.715308294079218920e-01,8.434815945409722404e-02,-6.983235686071026516e-01,-4.025083815912832708e-01,4.294848366344248269e-01,-1.855125784363034214e-01,-1.499161739771743551e-01,-1.892741214161302865e-01,2.361921787761462610e-01,-5.363427640444348166e-01,-1.414377929021505942e+00,-8.437806033072312584e-01,-9.987256380106382947e-01,1.221038559811329582e+00,1.364767915606939885e+00,-6.669267387480034559e-01,5.675625792014649118e-01,9.132826760451115966e-01,-9.360866043264498559e-01,-8.937305280429300725e-01,3.045278791057690060e-02
9.316933549014166926e-02,4.967224267020690642e-01,1.773254036850815674e-01,-2.491503514950539788e+00,5.222310942722224736e-01,-1.415087178053020978e+00,6.000644156757791725e-01,7.340328863842456864e-01,-1.462257260940535541e+00,-1.161094492192527472e+00,1.400995089893972922e+00,4.853891016694418803e-01,1.546356910946316277e-01,-1.055092874621768706e+00,1.277900469515978132e+00,5.052901979586909009e-01,4.988253723961790786e-01,8.226004851853162547e-01,2.081308363368936210e+00,-7.616414693343867004e-01,7.057269603056495200e-01,-7.726485699785113903e-01,-1.168606922623467659e+00,1.398130646251445564e+00,5.631892355818474138e-01,-2.319436948521991504e-01,-2.146561907918506096e-01,-1.871749583217394708e+00,-1.605125171633587366e-01,-8.655571506809613958e-01,-7.188885846468234808e-01,5.948255501812305113e-01,-1.351327604378279590e+00,-4.222995183859027946e-01,2.291520379777850780e-01,-5.196804879542846756e-01,-1.206168467114956261e-01,7.546862558531990117e-02,-1.112085256604513406e+00,-3.638112121640194735e-02,-9.679040152390024077e-02,6.209539653839749596e-01,-1.693355278225870952e+00,3.855238038783840859e-01,2.456573160205597905e-01,2.331145680885338967e-01,-4.024485348493383463e-01,9.206918974283855306e-01,5.648056305518921461e-01,3.588133827584008007e-01,1.038739817373634189e+00,4.935114894865947899e-01,2.511490822070302276e+00,-1.548812680745083714e+00,-1.249422058050901896e+00,-6.007093142097214011e-01,1.841677328545208991e-01,-2.094592158698892204e-01,6.754681929568543894e-03,-1.760593318414422459e+00,-4.463940355284060080e-01,6.791008372448957553e-02,-1.532553919179785229e+00,-3.647473715940189876e-01,-1.106414795795846728e-01,-9.128605675305176970e-01,2.336500563166069855e-01,-1.608524207142399298e+00,-2.156725196050689242e+00,3.897202010514427273e-01,7.670662232786926715e-01,1.464999377614251697e-01,-3.094748617104897681e-01,1.387453170723639273e+00,-9.299165073992014807e-02,-7.840162529365727329e-01,-1.917800597749970415e-01,8.082930808821144064e-02,1.486093818859583138e+00,-2.589287757238185050e-01,8.319744001464360883e-01,1.772165055840341230e-01,9.588781766910785542e-01,3.902001637786571275e-01,-4.889657243213577642e-01,6.061903080594420734e-01,-5.913434470813400123e-02,-1.943902353829417284e-01,1.023759924709230829e+00,2.530394381576480889e+00,1.108516073224983384e-01,-3.596830683703108322e-01,-2.215267973130917722e-01,1.972761530640109173e-01,5.145365643954905588e-01,8.053043636567230878e-01,-1.691942274090145082e+00,-5.727985212208234200e-01,-1.179655676073198878e+00,5.437913882913134739e-02
1.633006128397014589e-01,6.578316268588417781e-01,-1.227383611135728581e+00,-3.604727477536170399e-01,1.182866130075336697e+00,-7.680852274772436150e-01,1.457875571461423325e-01,1.137657634795172124e+00,-1.377505658759369256e-01,1.822546231133217676e+00,4.466242297511436865e-01,-1.745694516758495088e-02,-1.709726661541477233e+00,2.879884265483852457e-01,1.968429468975137153e+00,7.913873500201356048e-01,4.391422406902636411e-01,-1.794299175592963258e-01,-4.339459172838037171e-01,6.249530105659591994e-01,-5.043117970861026311e-01,3.370812028036149210e-01,9.527834114433771928e-01,-4.591627011047785117e-03,1.548094401021847810e+00,-1.700018596977931340e+00,1.504341997377462103e+00,7.495035198007978794e-01,1.024779737130658175e+00,5.345886459991626705e-01,9.325968640195157755e-02,1.864755180320493588e+00,2.201841342910959565e+00,-1.673687420357708344e+00,-7.705947396383521220e-01,1.196281962300855151e+00,-1.841545404417083809e+00,-6.074556140759536094e-01,1.335478670437584503e+00,-1.338295509394753280e+00,-9.088664747172191527e-01,1.104434217910192473e+00,-3.485776809132692250e-02,-1.287497341035471532e+00,7.199771500675458680e-02,-9.378168288090340532e-01,2.710772580139982901e-01,-8.069301047161274720e-01,-1.102886973445110774e+00,8.497107256482553383e-01,9.276633727666288021e-01,-2.596512657533673885e-01,1.495042221256338122e+00,1.610402183038535384e-01,1.144630920570481214e+00,8.078911940265405267e-01,7.091563202498853968e-01,-3.063608508970177557e-01,-1.447871953491198571e+00,-2.867839882761261117e-01,-1.759543839814411148e-01,-7.710561752253177747e-01,1.478306615290952752e+00,-4.956677956409576147e-02,6.349272834648116669e-03,9.521178769653623197e-01,-8.969070387930778709e-01,-8.358842419153235115e-01,-3.117016917166346435e-01,-1.507121463077356172e+00,-2.710354585473552236e-01,1.690979313184069188e-01,9.174756263150688484e-01,3.924306232121983762e-02,-6.870562486523221768e-01,1.015798266007404083e+00,3.831764432296037165e-02,1.799858881316090675e-01,-5.519195998636348133e-01,1.783830688565492650e+00,1.179175145704496053e-01,6.096830490867444219e-01,1.188597074421690936e+00,1.562536385587478982e+00,3.200418351078279100e-01,5.788557914047945951e-01,-1.317241317415535962e+00,4.399864317148390325e-01,8.545658511253532152e-01,-4.496513907501759749e-02,1.002752504617690388e+00,-7.533912469433542425e-01,-1.168131390698456062e+00,-5.294293073382502768e-02,-1.065815418534779679e+00,-2.626330491484499263e-01,7.090405738722503903e-01,5.351424386100248620e-01,-5.639706778025807554e-02,-4.236025229548120441e-01
8.655349791420859917e-01,1.132891500941040741e+00,-4.477411182801211975e-01,1.211885459561331979e+00,8.040946473378893788e-01,1.454261918159796885e+00,2.993444500028033528e-01,-1.877307666671439224e+00,-8.588475143221662167e-01,1.792504411714603174e+00,-1.238132352032852435e+00,1.558286407745214201e-02,5.528956419754660345e-01,1.011848202010447340e+00,-1.689777036148023104e+00,-1.864298580388036974e+00,1.675225866688795140e+00,1.825454533226686382e-01,-4.347920484388881901e-01,4.912311440035529997e-01,5.422042997504398221e-01,-1.810020561507338366e-01,2.425818958459836083e-01,-6.450982549412831446e-02,-8.858826700024335574e-03,5.240288766623729666e-01,9.315871989632940053e-01,-1.869801792906085502e+00,2.923722156709318010e-01,-5.709759188374043948e-01,1.739981272001205892e-01,1.729178591527340769e+00,6.951851965503996755e-01,5.758240610212400634e-02,-1.638054041288948381e+00,8.543088571448689272e-01,-2.426462100386892917e+00,-6.779844306444610114e-01,1.678651020414634598e-01,-2.381114687512269623e-01,4.166546303044189048e-01,-7.275621332656920792e-01,-2.617605661076916612e-01,1.783400890394653437e+00,4.790576522306713159e-01,-1.248256533828672632e+00,-2.516479588595052497e-01,-1.243270705070456561e+00,-3.901403887912453516e-01,1.533800260842227772e-02,1.670027310397263820e+00,3.186407806497540407e-01,1.313582421765477903e-01,-3.093803383627478643e-01,2.588609090195329587e-01,3.455302666258228683e-01,8.996075046762949112e-01,-8.827814445665932777e-03,-9.062978622102785264e-01,-6.906368938874014596e-01,-7.260709083070143732e-01,9.875987235699553723e-01,-1.534236793665673948e-01,-1.109729226502685906e+00,-1.032754417399597502e+00,-7.327383265075820828e-01,-1.819223002299586112e+00,-4.885698786334179977e-01,-1.664475988491456171e+00,-7.514019341365895110e-01,-1.095063145057850518e+00,-1.376942244162513207e+00,8.843399355398414707e-01,-6.756222863532252987e-01,9.533945338040675788e-01,7.968409212827848309e-01,6.498709045744117674e-01,1.630079947344453828e+00,-8.838720920929090674e-01,7.131966478695418443e-01,1.725754526666045452e+00,2.382194058439932149e+00,-5.581810768264033190e-02,-1.508323378500461276e-01,1.040486687606383187e+00,-7.070463168117331332e-01,2.488341068597026695e-01,8.267292711297823393e-01,1.146518663656484360e+00,-1.166146377920571769e-01,1.520482322719721058e+00,5.663622871890490185e-01,-2.025538982518041153e-01,-4.138713415878436108e-01,-1.665063688652534679e-01,-1.414875197271081131e+00,2.392914877288323805e-01,9.662732026407302444e-01,5.089324580462623038e-01,-3.013687422092433899e+00
5.153501870329347812e-01,1.880483416076409675e+00,1.043041966326378134e+00,1.045023340385701438e+00,1.511295074005133854e+00,9.228959446377714704e-01,8.879368704809353918e-01,4.709773710549470388e-02,2.277545152371938109e-01,2.975953453957444483e-01,7.611382904730079613e-02,-1.332170992103936413e+00,8.949172862586356469e-01,1.004054943885247742e+00,7.867677239546885248e-01,8.088633232264060835e-01,-1.262211153119201956e+00,2.589957800610754202e+00,9.624490566041058459e-01,1.467157599082331565e+00,1.144395415749602796e+00,4.692757627964433409e-01,-2.107607462968064560e+00,-7.854171537493345179e-01,-3.426143358370482006e-01,7.433507118897827448e-01,-2.739819732820719667e-01,-2.319980630306359426e-01,2.175029957078137843e-01,-3.005756948955657037e+00,-4.418480490956607637e-02,-3.829444141477291730e-01,2.148146307494932294e+00,-9.368578468029088446e-01,5.651177822889192903e-01,-3.376679468821248142e-01,9.160748526784925350e-01,1.097148145893152904e+00,2.018758640599875864e+00,9.220687026657914398e-01,5.212964060304814407e-02,-5.789362432412769044e-01,-3.501600308572180298e-01,1.687616639700078913e+00,5.272716661997906007e-01,1.774707170612147111e+00,1.062522167364921888e+00,-1.213662974883676915e+00,-1.576198334045959326e+00,-1.672896715846228233e+00,3.544723302746828897e-01,8.169927863253971800e-01,1.215591824780913877e+00,-4.038557307285520759e-01,-6.392847835055455175e-01,-2.238676265395544096e+00,-5.376457668744162588e-02,-1.075773117227346809e+00,5.642937671281397227e-01,1.916469859358029826e-01,-1.214378575053492337e+00,1.152844370134578911e-01,7.645240238400246024e-01,-5.619155464304769199e-01,2.890967477771163585e-01,-4.152848877517709703e-01,-1.738503626844557060e+00,5.216361198120333942e-01,-1.097188411614772541e+00,3.425301052632082066e-01,-1.048240568672222373e-01,1.064549991127452300e+00,4.201719447201838209e-01,-4.855291892819690869e-01,-1.052978756828150564e+00,-1.889396082738991067e+00,1.236957175534131315e+00,9.816484646941360248e-01,3.695045348671351926e-01,-1.918828111831002436e-01,-1.466324347077627266e+00,-1.181369517419952997e+00,1.022613919791057313e+00,-4.891628799635131530e-01,1.684708892796512592e+00,8.242254976797243060e-01,-1.741555027873347705e-01,1.548098388658368130e+00,-7.389116520172417379e-01,-6.640244953553039453e-01,-2.153433458459498018e-01,3.624230210869721081e-01,9.122384101111051524e-02,-2.923407450463897383e-01,-5.123711957296442909e-01,4.899615652660893050e-01,1.600066814995864339e+00,-7.821669201116957515e-01,-4.929169111772916945e-01,5.743083163725933860e-01
-5.841736661672740638e-01,-1.573128830640632692e-01,-2.112096855438033494e+00,-5.815845520772704447e-01,2.071276713184045937e-01,7.970402294754813655e-01,-2.088226028341740648e+00,9.126206406834386220e-01,2.864079739453776474e-01,-1.499232632524546416e+00,-8.716954907523143392e-01,1.265842502851600437e-01,3.068682001570712803e-01,2.382702441992050613e-01,3.795065844425541957e-01,-9.118344783259126063e-02,-1.203650144767453689e+00,-1.030573314791292772e+00,-1.180519862619362481e+00,7.042043697951630987e-01,-6.752382268621153205e-01,1.513769548898681316e+00,1.132005498538092958e+00,-2.357415563583729945e+00,1.031124074357016251e+00,-1.471925566462199519e+00,-8.054589843169168706e-01,4.159093112127306702e-01,9.271659602907144151e-03,-1.275746476738677249e+00,-1.322662411531930482e-01,-1.551998609840044896e+00,-6.913194173410130983e-01,9.690619019005071166e-01,1.348622046960407328e+00,-3.077092479029146510e-01,-1.689278087962643005e+00,-6.905933548609917150e-01,-2.269356025912652730e-01,7.919936829477489115e-02,-1.057972295860529210e-02,-9.391686019176499478e-01,9.550090758481386555e-01,-1.792043106426274957e+00,3.928207796501890781e-01,4.193764283978144713e-01,1.411281489438806824e+00,-6.117151978443058358e-01,-2.061992222726376500e+00,-1.028156367173814978e+00,1.502699195759533701e+00,-6.848236284026718024e-02,-1.918027925829110802e-01,4.327592307856568121e-01,1.238360481314973782e+00,-2.166917146697491248e-01,1.342617492686816849e+00,-1.837245068203807286e+00,1.467496686395638149e-02,7.832436195729932660e-01,-8.364736793677015614e-01,9.163357133549718814e-01,1.097468112227870218e+00,8.440554099959419743e-01,1.146636431893005126e+00,6.279854237818768281e-01,-4.615845011410175114e-01,-4.914340204999503303e-01,1.045024751518513206e-01,-1.439936760654757786e-01,-2.187498475906919371e+00,-4.437513078450874837e-01,-4.615930445049199471e-01,-5.399821021675165200e-01,-1.558803605072365484e+00,8.393296747768124177e-01,-2.456945212091027689e-02,-1.263633081796981639e+00,-1.103677916014391247e+00,2.226551843981868117e+00,-8.194215167244435216e-01,9.936411668527047603e-01,8.441712731982158324e-01,3.729920916137362541e-01,6.811753861503255791e-01,-6.751986376317409277e-01,-6.297976913303375036e-03,6.387315542851946804e-01,2.779052230091516237e-02,-7.660470561461321104e-01,-1.464699976020182648e+00,2.029610950916115542e+00,1.814288332473054377e-01,-9.840193595763370160e-01,1.731963768926049863e+00,-2.852138791716606336e-01,8.690274519980180079e-01,-1.279348714781020635e-01,-6.811851130093125040e-01,-6.376943340827639917e-01
1.315002750626601991e+00,8.497101712972900955e-01,5.458822850713154068e-02,9.532828673244040374e-01,5.911960210390970055e-02,-5.085008453755585078e-01,-8.969352724587317249e-01,-7.225180893482870959e-01,1.709310077600204369e+00,4.014962172260927997e-01,1.695449098563855117e-01,4.602311776574069535e-01,1.902055315801301771e-01,-3.460314768747617675e-01,-9.790865919994918842e-01,-1.561229251624865588e+00,-2.057696791030082739e+00,-2.533013405694447773e+00,-2.869914065087066923e+00,-1.738637410380540829e-02,9.815892758385054151e-01,1.167908987319503433e+00,8.059257084042041608e-02,-3.245549007966688215e-01,-3.705673743068632064e-01,7.007616752817384942e-01,9.289419866574544216e-01,-1.417565632315752389e+00,-6.980575670311788272e-01,-1.948578906530603394e+00,-3.173055071288280460e-01,-2.451712133248839243e-01,-5.768956133250355833e-01,1.052953921634961487e+00,-4.134177172506127707e-01,-1.573753027594808618e+00,-5.521344869677310419e-01,7.284821579101876665e-01,1.478834708175020163e+00,-7.741921258832201724e-01,1.368252029073876219e+00,4.755251062338549661e-01,6.757084409667291069e-01,-1.161240035568246842e+00,-9.779861788292933122e-02,1.418363977639065299e+00,-1.606875404194805679e+00,-1.047704974108443210e+00,1.167930656951609469e+00,-5.719064561833717697e-01,-3.526483859772209239e-01,-2.573567650400546136e-01,-3.302763931701967470e-01,-8.603464176007963315e-01,3.375640716105588468e-01,-6.128691175878065583e-02,2.197984448618498288e+00,1.134761053805697362e+00,-6.027136944431702448e-01,-1.728467244747379505e-01,-8.083284157859200736e-01,7.669518379983809586e-01,-3.471685627237995897e-01,-1.280082450450951426e-01,-8.275889953566988311e-01,-1.560700766320853194e+00,1.248625123250206137e+00,3.857098060424715147e-01,1.305948692521103460e+00,-1.211892621222134148e+00,-4.694476740009890792e-01,3.593456652566490162e-02,-3.774208323064630055e-01,-3.485846571984832498e-02,-1.128577351088105640e+00,1.099378948179089655e+00,-1.943175710367379239e+00,-1.019805691950528947e+00,8.795046624412106162e-01,-4.814940488685305608e-02,4.849985849963309725e-01,-1.347913014765326434e+00,-3.031841447939006562e-01,-9.669466242640605280e-01,4.137880767413348315e-01,-2.769188419950723734e+00,2.891744685660486702e-01,4.809169975770979932e-01,2.136256559622812023e+00,-4.879749701185258082e-01,-1.123545799076408613e-01,7.254944017713135795e-02,1.034394509838757914e+00,2.764413318101177075e-01,2.037538981915329117e+00,9.087989783381666964e-01,-2.506835132506924357e-01,6.423095313378763827e-01,-7.003546886857542342e-02,1.485896988809003449e+00
1.920169705110950309e+00,1.058722314528143915e+00,-5.315076255074939748e-01,8.455973608491238469e-01,-7.392835622534675855e-01,-5.086373521182433466e-01,4.562153899352749953e-01,4.486569712680605893e-01,4.799469777043964269e-01,5.411397216344927541e-01,1.368461602493789009e+00,1.114711534293108125e-01,1.227810011222227882e+00,-5.076369413202486136e-01,-1.141218892804202856e+00,-1.904206190851320812e-01,1.392187078191229110e+00,1.191792919321309041e+00,-6.704955648408340574e-01,7.296025600113293930e-01,-6.032618626815312579e-01,1.404938233409597448e+00,6.590890218353308017e-01,1.437110599097447317e+00,-2.232749056251301045e+00,-8.007607818664543853e-01,-2.509810986838986180e-01,-2.405262395211309467e-01,5.520064676973709394e-01,-1.555222142038662492e+00,7.587751616228961549e-01,-5.563723390662680401e-01,-1.467205724237811815e+00,2.533625116972986757e-01,9.512782115266361638e-01,7.259451598154247343e-01,-1.447280356333857654e+00,-1.537970157353536482e-01,-1.000817121680656285e+00,-2.365982815912577752e+00,-9.521836098474918408e-01,-1.099171610862720749e+00,3.836048448352721296e-01,-7.189650297762401054e-01,1.535158386570578459e+00,2.694944491425251609e+00,-1.938881627925590934e+00,1.036252480074641324e+00,9.128575683112065686e-01,-2.534261669435755149e+00,-8.388394764598819386e-02,1.409821484174298978e-01,-1.217032654116351420e+00,1.431549090725829643e-01,5.941106323226214014e-01,-1.261254610002149779e+00,-9.691669642493420112e-01,1.027992345908296246e+00,5.071250344619518957e-01,-1.526781253917441461e+00,2.559356609581548980e+00,-1.426896087060099738e+00,-1.673346766320109869e-01,-1.002519083044538739e+00,1.939367142316653858e+00,-1.482542689613497722e-01,-6.818419060378181351e-01,-5.051295867379822502e-01,-3.087942043712808005e-01,1.462286921851041699e+00,-2.918085417502452650e+00,1.568188692644759685e-01,1.381236765450291060e+00,1.392234086936932735e+00,8.243692005874023732e-01,1.515815987759379535e+00,1.903869224824447925e-01,1.864052714622095597e-01,2.624266171251408153e+00,-5.997468302972777665e-02,-1.201766655184674182e+00,-9.293817469449042745e-01,8.662804851629236635e-01,-9.531641661605833038e-01,-1.342234711700390770e+00,-1.187319051886280841e+00,-1.341922687665140224e+00,2.658003983624409372e+00,-7.090421711038659772e-03,2.164960771980095899e-01,-1.997234117246601715e+00,8.268818778683303394e-01,9.581334861402950320e-01,2.348178358087542605e+00,-4.301538120986077018e-01,-1.162494754785168061e+00,-7.140811491121190624e-01,-3.411144027577087678e-01,2.873270030289670762e-01,-6.629123188595356098e-01
